battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-61202,v1,random,v1Ab728c380p8000,1,6,carbink|decidueyehisui|grafaiai|hippowdon|oricorio|sunflora,avalugg|entei|flapple|grafaiai|victreebel|yanmega,1,5,3.906,6,0,0.0
battle-gen9randomdoublesbattle-61203,v1,random,v1Ab728c380p8000,1,8,glalie|jirachi|meowscarada|oinkolognef|pikachu|thundurustherian,garchomp|groudon|lurantis|pelipper|regirock|sudowoodo,2,4,2.941,6,0,0.0
battle-gen9randomdoublesbattle-61204,v1,random,v1Ab728c380p8000,1,8,bellibolt|deoxysspeed|ludicolo|oricoriopompom|shiftry|sneasler,decidueye|emboar|gumshoos|necrozma|skeledirge|toxicroak,1,5,4.592,6,0,0.0
battle-gen9randomdoublesbattle-61205,v1,random,v1Ab728c380p8000,1,11,drifblim|grimmsnarl|milotic|ogerpon|probopass|virizion,amoonguss|bronzong|deoxysattack|feraligatr|whiscash|wigglytuff,1,5,3.539,6,0,0.0
battle-gen9randomdoublesbattle-61206,v1,random,v1Ab728c380p8000,1,12,alcremiesaltedcream|basculin|qwilfish|rayquaza|rotomheat|skuntank,abomasnow|hoopa|lanturn|mewtwo|porygonz|spiritomb,4,2,0.917,6,0,0.0
battle-gen9randomdoublesbattle-61207,v1,random,v1Ab728c380p8000,1,13,basculegionf|duraludon|electabuzz|eternatus|glaceon|keldeoresolute,annihilape|haxorus|heatran|mudsdale|phione|wigglytuff,1,5,3.961,6,0,0.0
battle-gen9randomdoublesbattle-61208,v1,random,v1Ab728c380p8000,1,6,arcaninehisui|eelektross|galvantula|indeedeef|persianalola|regirock,drednaw|garchomp|luxray|masquerain|medicham|miniorindigo,0,6,5.594,6,0,0.0
battle-gen9randomdoublesbattle-61209,v1,random,v1Ab728c380p8000,1,9,clodsire|eternatus|haxorus|ironcrown|volcarona|wugtrio,arceuspoison|delphox|falinks|frosmoth|komala|noivern,1,5,4.016,6,0,0.0
battle-gen9randomdoublesbattle-61210,v1,random,v1Ab728c380p8000,1,21,alcremie|azumarill|meowstic|oricoriopompom|polteageist|sandyshocks,alomomola|gliscor|registeel|rotom|staraptor|victreebel,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61211,v1,random,v1Ab728c380p8000,1,6,dusknoir|glimmora|gothitelle|houndoom|ironhands|venomoth,abomasnow|bombirdier|dugtrioalola|farigiraf|sawsbuckautumn|tatsugiri,1,5,3.863,6,0,0.0
battle-gen9randomdoublesbattle-61212,v1,random,v1Ab728c380p8000,1,10,chimecho|dewgong|hooh|persianalola|tropius|tyranitar,altaria|avalugg|bellibolt|gardevoir|latios|spiritomb,1,5,4.689,6,0,0.0
battle-gen9randomdoublesbattle-61213,v1,random,v1Ab728c380p8000,1,7,chimecho|duraludon|excadrill|lurantis|slitherwing|taurospaldeaaqua,flamigo|glimmora|hoopaunbound|miniorgreen|raikou|snorlax,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61214,v1,random,v1Ab728c380p8000,1,11,deoxysattack|feraligatr|ironleaves|kommoo|maushold|talonflame,dachsbun|gholdengo|komala|meowscarada|necrozmaduskmane|qwilfish,3,3,1.852,6,0,0.0
battle-gen9randomdoublesbattle-61215,v1,random,v1Ab728c380p8000,1,9,dragalge|meowscarada|regigigas|spectrier|swampert|toxapex,eiscue|golduck|latias|ludicolo|oricoriopompom|pyroar,2,4,3.046,6,0,0.0
battle-gen9randomdoublesbattle-61216,v1,random,v1Ab728c380p8000,1,15,cryogonal|goodrahisui|leavanny|meloetta|palafin|toxicroak,masquerain|passimian|rhyperior|toxapex|volcanion|wigglytuff,2,4,3.112,6,0,0.0
battle-gen9randomdoublesbattle-61217,v1,random,v1Ab728c380p8000,1,8,chimecho|empoleon|golduck|hitmontop|mandibuzz|sawsbucksummer,chiyu|donphan|mightyena|quagsire|skarmory|slowbrogalar,2,4,3.734,6,0,0.0
battle-gen9randomdoublesbattle-61218,v1,random,v1Ab728c380p8000,1,9,azelf|camerupt|lycanroc|moltresgalar|palkiaorigin|reshiram,cacturne|ceruledge|charizard|deoxysdefense|keldeoresolute|tornadus,1,5,3.267,6,0,0.0
battle-gen9randomdoublesbattle-61219,v1,random,v1Ab728c380p8000,1,9,diancie|mudsdale|necrozmadawnwings|ogerpon|vivillonsavanna|wugtrio,dusknoir|indeedeef|jolteon|magmar|tatsugiri|tentacruel,2,4,3.033,6,0,0.0
battle-gen9randomdoublesbattle-61220,v1,random,v1Ab728c380p8000,1,9,cinderace|exeggutoralola|floatzel|hariyama|lapras|thundurus,clefairy|eelektross|flamigo|landorustherian|mismagius|shiftry,1,5,3.297,6,0,0.0
battle-gen9randomdoublesbattle-61221,v1,random,v1Ab728c380p8000,1,9,cinccino|cramorant|metagross|sandslash|scizor|urshifurapidstrike,clodsire|diancie|lapras|lugia|malamar|scrafty,3,3,2.158,6,0,0.0
battle-gen9randomdoublesbattle-61222,v1,random,v1Ab728c380p8000,1,11,cresselia|gogoat|golemalola|gyarados|lugia|sandaconda,glastrier|hydrapple|kyogre|kyurem|vespiquen|virizion,1,5,4.022,6,0,0.0
battle-gen9randomdoublesbattle-61223,v1,random,v1Ab728c380p8000,1,7,arboliva|deoxysattack|regice|rhyperior|sneasler|virizion,chiyu|golduck|krookodile|revavroom|rotommow|wugtrio,2,4,3.809,6,0,0.0
battle-gen9randomdoublesbattle-61224,v1,random,v1Ab728c380p8000,1,7,beartic|golduck|hariyama|heatran|pyroar|toucannon,brambleghast|delphox|dragonite|galvantula|reuniclus|shiftry,2,4,2.98,6,0,0.0
battle-gen9randomdoublesbattle-61225,v1,random,v1Ab728c380p8000,1,6,garchomp|greedent|mightyena|mimikyu|pyroar|rillaboom,dedenne|garganacl|hydreigon|ogerpon|palossand|swalot,1,5,4.735,6,0,0.0
battle-gen9randomdoublesbattle-61226,v1,random,v1Ab728c380p8000,1,10,gliscor|hatterene|hoopa|miraidon|rhydon|umbreon,bellossom|decidueye|gliscor|incineroar|uxie|wyrdeer,2,4,3.319,6,0,0.0
battle-gen9randomdoublesbattle-61227,v1,random,v1Ab728c380p8000,1,9,cryogonal|eelektross|feraligatr|magmortar|suicune|toedscruel,arbok|basculegion|cetitan|pelipper|regirock|sudowoodo,3,3,2.75,6,0,0.0
battle-gen9randomdoublesbattle-61228,v1,random,v1Ab728c380p8000,1,15,charizard|dragapult|drednaw|flygon|gholdengo|medicham,glastrier|latias|pincurchin|snorlax|victreebel|wyrdeer,5,1,0.901,6,0,0.0
battle-gen9randomdoublesbattle-61229,v1,random,v1Ab728c380p8000,1,13,arceuswater|forretress|hippowdon|komala|rabsca|ragingbolt,carbink|dragalge|ironhands|luvdisc|rayquaza|slowking,0,6,4.927,6,0,0.0
battle-gen9randomdoublesbattle-61230,v1,random,v1Ab728c380p8000,1,10,cinccino|cinderace|golurk|gyarados|miraidon|skuntank,bronzong|drifblim|froslass|gastrodoneast|suicune|volbeat,2,4,3.15,6,0,0.0
battle-gen9randomdoublesbattle-61231,v1,random,v1Ab728c380p8000,1,6,braviary|dachsbun|greedent|mew|milotic|overqwil,arceusfighting|gardevoir|glalie|magearna|spectrier|squawkabillyyellow,1,5,3.915,6,0,0.0
battle-gen9randomdoublesbattle-61232,v1,random,v1Ab728c380p8000,1,9,ironvaliant|kyuremwhite|maushold|ninetalesalola|oinkologne|revavroom,bruxish|forretress|golurk|ribombee|screamtail|sudowoodo,4,2,2.0,6,0,0.0
battle-gen9randomdoublesbattle-61233,v1,random,v1Ab728c380p8000,1,8,greedent|ironbundle|keldeoresolute|lugia|taurospaldeablaze|ursaluna,ironmoth|mamoswine|mukalola|primarina|spiritomb|whiscash,1,5,4.847,6,0,0.0
battle-gen9randomdoublesbattle-61234,v1,random,v1Ab728c380p8000,1,8,garchomp|gholdengo|jolteon|mienshao|tinglu|yanmega,armarouge|espeon|flapple|houndoom|pecharunt|walkingwake,2,4,3.744,6,0,0.0
battle-gen9randomdoublesbattle-61235,v1,random,v1Ab728c380p8000,1,10,chandelure|cobalion|gumshoos|heracross|munkidori|suicune,arbok|comfey|haxorus|houndoom|moltres|sableye,2,4,3.11,6,0,0.0
battle-gen9randomdoublesbattle-61236,v1,random,v1Ab728c380p8000,1,8,arceussteel|dipplin|poliwrath|reshiram|shiftry|talonflame,cetitan|electrodehisui|glimmora|ironhands|medicham|slowbrogalar,1,5,3.574,6,0,0.0
battle-gen9randomdoublesbattle-61237,v1,random,v1Ab728c380p8000,1,13,florgesyellow|galvantula|golemalola|mukalola|palafin|quaquaval,flamigo|kingdra|lanturn|oinkologne|reshiram|toedscruel,4,2,2.0,6,0,0.0
battle-gen9randomdoublesbattle-61238,v1,random,v1Ab728c380p8000,1,6,articunogalar|brutebonnet|drednaw|frosmoth|glastrier|primarina,charizard|galvantula|lunala|mesprit|seviper|typhlosion,1,5,4.639,6,0,0.0
battle-gen9randomdoublesbattle-61239,v1,random,v1Ab728c380p8000,1,17,delibird|dragapult|jirachi|slitherwing|spectrier|whiscash,blissey|dipplin|moltresgalar|regice|regirock|reshiram,2,4,2.565,6,0,0.0
battle-gen9randomdoublesbattle-61240,v1,random,v1Ab728c380p8000,1,7,appletun|chandelure|fezandipiti|grimmsnarl|skuntank|tatsugiri,floatzel|gardevoir|honchkrow|lunala|magcargo|oricoriosensu,2,4,2.825,6,0,0.0
battle-gen9randomdoublesbattle-61241,v1,random,v1Ab728c380p8000,1,9,bruxish|camerupt|chienpao|lilliganthisui|ogerponcornerstone|whiscash,flareon|lapras|leavanny|lumineon|mew|skarmory,0,6,5.033,6,0,0.0
battle-gen9randomdoublesbattle-61242,v1,random,v1Ab728c380p8000,1,7,blissey|cryogonal|entei|gardevoir|lycanroc|ogerponhearthflame,cryogonal|kingdra|leafeon|moltres|shiftry|staraptor,0,6,5.09,6,0,0.0
battle-gen9randomdoublesbattle-61243,v1,random,v1Ab728c380p8000,1,7,articunogalar|conkeldurr|dedenne|dragapult|palkiaorigin|politoed,cramorant|dondozo|dugtrioalola|gogoat|lilligant|terrakion,2,4,2.649,6,0,0.0
battle-gen9randomdoublesbattle-61244,v1,random,v1Ab728c380p8000,1,7,heracross|hoopa|lapras|mewtwo|sunflora|tinglu,feraligatr|pikachupartner|sableye|umbreon|weezing|wugtrio,3,3,2.702,6,0,0.0
battle-gen9randomdoublesbattle-61245,v1,random,v1Ab728c380p8000,1,5,arceusfire|braviaryhisui|ironvaliant|kyogre|pincurchin|scovillain,cinderace|dusknoir|greninja|leafeon|mienshao|orthworm,1,5,4.627,6,0,0.0
battle-gen9randomdoublesbattle-61246,v1,random,v1Ab728c380p8000,1,9,heatran|hooh|kyuremwhite|lugia|porygon2|slowking,avalugg|gyarados|luxray|sceptile|talonflame|whiscash,2,4,3.047,6,0,0.0
battle-gen9randomdoublesbattle-61247,v1,random,v1Ab728c380p8000,1,6,clefable|eiscue|luxray|mimikyubusted|roaringmoon|snorlax,baxcalibur|deoxys|hooh|klawf|persianalola|zekrom,1,5,4.384,6,0,0.0
battle-gen9randomdoublesbattle-61248,v1,random,v1Ab728c380p8000,1,7,garganacl|kyogre|palossand|shaymin|snorlax|victreebel,kingdra|kyuremwhite|lilligant|scovillain|swampert|terrakion,1,5,4.712,6,0,0.0
battle-gen9randomdoublesbattle-61249,v1,random,v1Ab728c380p8000,1,9,cyclizar|deoxysspeed|garganacl|porygonz|regidrago|spidops,arceusbug|klawf|mimikyu|noctowl|palafin|vaporeon,1,5,4.67,6,0,0.0
battle-gen9randomdoublesbattle-61250,v1,random,v1Ab728c380p8000,1,9,braviaryhisui|dodrio|eelektross|magmortar|morpeko|scrafty,flamigo|lycanrocmidnight|overqwil|politoed|qwilfish|screamtail,3,3,1.74,6,0,0.0
battle-gen9randomdoublesbattle-61251,v1,random,v1Ab728c380p8000,1,11,alomomola|breloom|dachsbun|entei|pawmot|quagsire,haxorus|jirachi|ninetalesalola|raikou|scrafty|urshifurapidstrike,3,3,2.728,6,0,0.0
battle-gen9randomdoublesbattle-61252,v1,random,v1Ab728c380p8000,1,7,araquanid|electivire|hooh|pachirisu|primarina|zarudedada,heracross|lycanroc|mudsdale|quaquaval|reshiram|vikavolt,2,4,3.13,6,0,0.0
battle-gen9randomdoublesbattle-61253,v1,random,Oppb728c380p8000,0,20,archaludon|greattusk|mew|necrozmadawnwings|scyther|toxapex,deoxysspeed|frosmoth|grafaiai|ironbundle|suicune|tropius,6,0,0.0,5,1,0.63
battle-gen9randomdoublesbattle-61254,v1,random,v1Ab728c380p8000,1,9,dialga|dodrio|latias|munkidori|toxicroak|wochien,cetitan|clefairy|dialga|mew|quagsire|quaquaval,2,4,3.482,6,0,0.0
battle-gen9randomdoublesbattle-61255,v1,random,v1Ab728c380p8000,1,12,electabuzz|excadrill|exeggutoralola|flamigo|hatterene|swalot,donphan|dusknoir|hoopa|lugia|skarmory|torterra,2,4,3.267,6,0,0.0
battle-gen9randomdoublesbattle-61256,v1,random,v1Ab728c380p8000,1,9,basculegion|corviknight|hawlucha|vileplume|whimsicott|zoroarkhisui,eiscue|hippowdon|klefki|lycanrocdusk|mesprit|samurotthisui,1,5,3.968,6,0,0.0
battle-gen9randomdoublesbattle-61257,v1,random,v1Ab728c380p8000,1,7,chiyu|kyuremwhite|mukalola|pelipper|zapdosgalar|zekrom,greattusk|grimmsnarl|gyarados|rhydon|skarmory|skeledirge,1,5,4.719,6,0,0.0
battle-gen9randomdoublesbattle-61258,v1,random,v1Ab728c380p8000,1,7,empoleon|florges|mabosstiff|manaphy|solgaleo|spectrier,cetitan|hatterene|krookodile|lilliganthisui|regice|tornadus,2,4,3.765,6,0,0.0
battle-gen9randomdoublesbattle-61259,v1,random,v1Ab728c380p8000,1,13,enamorus|luvdisc|magearna|rotomfrost|tatsugiri|zangoose,amoonguss|cramorant|dodrio|golurk|ironhands|pyroar,2,4,2.41,6,0,0.0
battle-gen9randomdoublesbattle-61260,v1,random,v1Ab728c380p8000,1,8,amoonguss|bronzong|gothitelle|grafaiai|rampardos|sawsbuckwinter,chesnaught|copperajah|gholdengo|inteleon|mudsdale|weezinggalar,1,5,4.029,6,0,0.0
battle-gen9randomdoublesbattle-61261,v1,random,v1Ab728c380p8000,1,6,altaria|arbok|baxcalibur|ceruledge|klawf|porygon2,clefairy|frosmoth|minun|miraidon|oranguru|rampardos,3,3,2.9,6,0,0.0
battle-gen9randomdoublesbattle-61262,v1,random,v1Ab728c380p8000,1,10,corviknight|feraligatr|gengar|hariyama|masquerain|tinkaton,alomomola|ambipom|electabuzz|eternatus|flapple|rhyperior,1,5,4.132,6,0,0.0
battle-gen9randomdoublesbattle-61263,v1,random,v1Ab728c380p8000,1,9,comfey|cresselia|eelektross|gardevoir|slitherwing|zarude,glastrier|greninja|hawlucha|lumineon|magearna|swalot,0,6,5.597,6,0,0.0
battle-gen9randomdoublesbattle-61264,v1,random,v1Ab728c380p8000,1,8,amoonguss|baxcalibur|chesnaught|furret|murkrow|volcanion,delibird|deoxysattack|greattusk|magnezone|oinkolognef|palkia,2,4,3.456,6,0,0.0
battle-gen9randomdoublesbattle-61265,v1,random,v1Ab728c380p8000,1,8,copperajah|drednaw|falinks|feraligatr|mamoswine|tropius,arboliva|electivire|klawf|milotic|palkia|regieleki,2,4,3.21,6,0,0.0
battle-gen9randomdoublesbattle-61266,v1,random,v1Ab728c380p8000,1,10,calyrexice|cloyster|electabuzz|meganium|reshiram|slaking,decidueyehisui|farigiraf|kyogre|mabosstiff|thundurus|zangoose,2,4,3.127,6,0,0.0
battle-gen9randomdoublesbattle-61267,v1,random,v1Ab728c380p8000,1,7,glimmora|grimmsnarl|hatterene|ironbundle|murkrow|scyther,arcanine|morpeko|quagsire|sandyshocks|slowbro|zarudedada,1,5,4.391,6,0,0.0
battle-gen9randomdoublesbattle-61268,v1,random,v1Ab728c380p8000,1,8,altaria|mightyena|passimian|porygonz|sandyshocks|venusaur,blissey|crabominable|gardevoir|manaphy|mienshao|quagsire,3,3,2.439,6,0,0.0
battle-gen9randomdoublesbattle-61269,v1,random,v1Ab728c380p8000,1,13,blissey|hypno|scovillain|sneasler|whimsicott|zamazentacrowned,gougingfire|hypno|orthworm|politoed|ragingbolt|zamazenta,2,4,3.749,6,0,0.0
battle-gen9randomdoublesbattle-61270,v1,random,v1Ab728c380p8000,1,8,cyclizar|frosmoth|lucario|salamence|slowbrogalar|tinkaton,azumarill|duraludon|florges|mismagius|probopass|zapdosgalar,2,4,2.936,6,0,0.0
battle-gen9randomdoublesbattle-61271,v1,random,v1Ab728c380p8000,1,10,houndoom|regidrago|slowbro|snorlax|vigoroth|volcarona,amoonguss|bastiodon|dondozo|grafaiai|hariyama|torterra,2,4,2.917,6,0,0.0
battle-gen9randomdoublesbattle-61272,v1,random,v1Ab728c380p8000,1,6,flygon|mismagius|pawmot|regieleki|registeel|tinglu,hoopa|magmar|terrakion|umbreon|wugtrio|yanmega,2,4,3.485,6,0,0.0
battle-gen9randomdoublesbattle-61273,v1,random,v1Ab728c380p8000,1,7,delphox|diancie|ditto|lunala|sneasler|volbeat,espathra|flygon|glaceon|miraidon|rampardos|zarude,1,5,4.079,6,0,0.0
battle-gen9randomdoublesbattle-61274,v1,random,v1Ab728c380p8000,1,9,cetitan|cinccino|grumpig|hippowdon|rhyperior|talonflame,emboar|garganacl|oinkologne|screamtail|swanna|urshifu,4,2,1.495,6,0,0.0
battle-gen9randomdoublesbattle-61275,v1,random,v1Ab728c380p8000,1,10,bellossom|electrodehisui|emboar|enamorustherian|grafaiai|tauros,baxcalibur|bronzong|hoopa|manaphy|terapagos|toxtricitylowkey,1,5,5.0,6,0,0.0
battle-gen9randomdoublesbattle-61276,v1,random,v1Ab728c380p8000,1,17,fezandipiti|hippowdon|ironboulder|magnezone|screamtail|tinglu,kricketune|regidrago|sneasler|spiritomb|taurospaldeaaqua|toxapex,2,4,3.044,6,0,0.0
battle-gen9randomdoublesbattle-61277,v1,random,v1Ab728c380p8000,1,13,carbink|dragapult|floatzel|mukalola|shayminsky|skuntank,ogerponwellspring|pachirisu|rhydon|skeledirge|swanna|tauros,0,6,5.641,6,0,0.0
battle-gen9randomdoublesbattle-61278,v1,random,v1Ab728c380p8000,1,11,annihilape|articunogalar|gumshoos|ludicolo|pawmot|swalot,basculinbluestriped|carbink|gogoat|ragingbolt|stonjourner|toedscruel,3,3,2.071,6,0,0.0
battle-gen9randomdoublesbattle-61279,v1,random,v1Ab728c380p8000,1,9,altaria|beartic|haxorus|hitmonlee|metagross|okidogi,amoonguss|cinderace|clefairy|enamorus|swanna|terapagos,1,5,4.466,6,0,0.0
battle-gen9randomdoublesbattle-61280,v1,random,v1Ab728c380p8000,1,8,dachsbun|donphan|dugtrioalola|serperior|tatsugiri|volcanion,arbok|glalie|groudon|mukalola|slowking|wugtrio,2,4,3.492,6,0,0.0
battle-gen9randomdoublesbattle-61281,v1,random,v1Ab728c380p8000,1,10,appletun|enamorustherian|espeon|gardevoir|stonjourner|venomoth,arceussteel|goodra|ironmoth|orthworm|walkingwake|zarudedada,2,4,3.494,6,0,0.0
battle-gen9randomdoublesbattle-61282,v1,random,v1Ab728c380p8000,1,14,eiscue|hoopaunbound|ironcrown|luvdisc|ragingbolt|typhlosionhisui,latios|lumineon|maushold|ogerponhearthflame|tornadus|tyranitar,3,3,2.546,6,0,0.0
battle-gen9randomdoublesbattle-61283,v1,random,v1Ab728c380p8000,1,8,chesnaught|eiscuenoice|furret|hooh|passimian|tinglu,bruxish|dewgong|electivire|scizor|uxie|zarudedada,0,6,5.134,6,0,0.0
battle-gen9randomdoublesbattle-61284,v1,random,v1Ab728c380p8000,1,9,armarouge|forretress|ironcrown|polteageistantique|rillaboom|sneasler,basculin|cetitan|fezandipiti|minun|miraidon|whiscash,3,3,2.163,6,0,0.0
battle-gen9randomdoublesbattle-61285,v1,random,v1Ab728c380p8000,1,14,arcaninehisui|gholdengo|regigigas|screamtail|toucannon|toxapex,forretress|houndstone|lilliganthisui|raikou|sandaconda|wyrdeer,4,2,1.021,6,0,0.0
battle-gen9randomdoublesbattle-61286,v1,random,v1Ab728c380p8000,1,4,amoonguss|araquanid|clawitzer|donphan|kleavor|seviper,dachsbun|dusknoir|kricketune|mesprit|rillaboom|yanmega,0,6,5.282,6,0,0.0
battle-gen9randomdoublesbattle-61287,v1,random,v1Ab728c380p8000,1,6,breloom|floatzel|gholdengo|mimikyu|screamtail|walkingwake,cinccino|heracross|ironjugulis|minior|pyroar|tyranitar,2,4,3.627,6,0,0.0
battle-gen9randomdoublesbattle-61288,v1,random,v1Ab728c380p8000,1,6,bruxish|falinks|meowsticf|shiftry|skeledirge|victreebel,deoxys|dragonite|greedent|kricketune|rampardos|ribombee,2,4,3.426,6,0,0.0
battle-gen9randomdoublesbattle-61289,v1,random,v1Ab728c380p8000,1,9,arboliva|espeon|mausholdfour|scrafty|toedscruel|weezing,carbink|kingdra|luvdisc|mew|passimian|pawmot,1,5,3.949,6,0,0.0
battle-gen9randomdoublesbattle-61290,v1,random,v1Ab728c380p8000,1,12,alcremie|arceusfairy|cresselia|hippowdon|ironmoth|tauros,brutebonnet|cobalion|electivire|florges|lurantis|reshiram,1,5,4.082,6,0,0.0
battle-gen9randomdoublesbattle-61291,v1,random,v1Ab728c380p8000,1,9,archaludon|clefable|giratinaorigin|gothitelle|gumshoos|terapagosterastal,dragapult|galvantula|jolteon|lapras|passimian|seviper,1,5,4.13,6,0,0.0
battle-gen9randomdoublesbattle-61292,v1,random,v1Ab728c380p8000,1,11,cinderace|glimmora|manaphy|slowking|spidops|whimsicott,ampharos|cetitan|espeon|feraligatr|gyarados|munkidori,2,4,3.268,6,0,0.0
battle-gen9randomdoublesbattle-61293,v1,random,v1Ab728c380p8000,1,8,arceusfighting|ceruledge|corviknight|dudunsparce|emboar|frosmoth,basculegionf|ironthorns|mimikyu|phione|vespiquen|wyrdeer,0,6,4.555,6,0,0.0
battle-gen9randomdoublesbattle-61294,v1,random,v1Ab728c380p8000,1,10,emboar|magearnaoriginal|roaringmoon|talonflame|urshifurapidstrike|whiscash,drednaw|gliscor|hitmonlee|indeedeef|krookodile|leavanny,2,4,3.606,6,0,0.0
battle-gen9randomdoublesbattle-61295,v1,random,v1Ab728c380p8000,1,8,grumpig|landorus|milotic|miniorblue|umbreon|weavile,braviaryhisui|chandelure|flapple|irontreads|leavanny|regirock,4,2,0.908,6,0,0.0
battle-gen9randomdoublesbattle-61296,v1,random,v1Ab728c380p8000,1,7,blaziken|forretress|ironmoth|ogerponwellspring|whiscash|zekrom,cinderace|clefairy|emboar|exeggutor|hariyama|morpeko,0,6,4.849,6,0,0.0
battle-gen9randomdoublesbattle-61297,v1,random,v1Ab728c380p8000,1,5,grimmsnarl|miniorindigo|rampardos|shiftry|tatsugiri|tentacruel,chimecho|crabominable|cresselia|jumpluff|kingdra|klawf,1,5,4.108,6,0,0.0
battle-gen9randomdoublesbattle-61298,v1,random,v1Ab728c380p8000,1,11,alomomola|cloyster|fezandipiti|irontreads|lokix|ninetalesalola,drifblim|floatzel|pincurchin|skuntank|sneasler|volbeat,1,5,4.716,6,0,0.0
battle-gen9randomdoublesbattle-61299,v1,random,v1Ab728c380p8000,1,9,bellossom|delphox|diancie|leavanny|mesprit|murkrow,cloyster|dragapult|dugtrioalola|hydrapple|regigigas|slowbro,1,5,3.749,6,0,0.0
battle-gen9randomdoublesbattle-61300,v1,random,v1Ab728c380p8000,1,11,clodsire|emboar|illumise|moltresgalar|regice|toedscruel,gengar|hitmonchan|kricketune|magnezone|noctowl|shiftry,1,5,4.478,6,0,0.0
battle-gen9randomdoublesbattle-61301,v1,random,v1Ab728c380p8000,1,13,clodsire|gengar|hydrapple|miniorgreen|screamtail|spiritomb,ampharos|dragonite|jolteon|lycanrocdusk|terapagos|whiscash,1,5,4.09,6,0,0.0
battle-gen9randomdoublesbattle-61302,v1,random,v1Ab728c380p8000,1,12,farigiraf|gothitelle|ludicolo|palossand|qwilfish|ursalunabloodmoon,latios|leafeon|metagross|sandslash|spidops|urshifu,3,3,2.378,6,0,0.0
battle-gen9randomdoublesbattle-61303,v1,random,v1Ab728c380p8000,1,8,basculegion|coalossal|ditto|espathra|noctowl|uxie,arceusice|blissey|charizard|kleavor|luvdisc|snorlax,2,4,3.308,6,0,0.0
battle-gen9randomdoublesbattle-61304,v1,random,v1Ab728c380p8000,1,6,cramorant|fluttermane|glaceon|kilowattrel|lanturn|tsareena,baxcalibur|cacturne|delphox|hitmonlee|lurantis|talonflame,2,4,3.594,6,0,0.0
battle-gen9randomdoublesbattle-61305,v1,random,v1Ab728c380p8000,1,8,dondozo|furret|hooh|jumpluff|rotommow|tinglu,copperajah|dedenne|granbull|lilliganthisui|skarmory|volcarona,0,6,4.811,6,0,0.0
battle-gen9randomdoublesbattle-61306,v1,random,v1Ab728c380p8000,1,12,altaria|basculin|espathra|glastrier|miniororange|zamazentacrowned,alcremielemoncream|clodsire|mamoswine|porygon2|probopass|wigglytuff,3,3,2.217,6,0,0.0
battle-gen9randomdoublesbattle-61307,v1,random,v1Ab728c380p8000,1,6,fluttermane|hariyama|lycanroc|palossand|perrserker|rampardos,breloom|delphox|flamigo|landorus|umbreon|wugtrio,2,4,3.583,6,0,0.0
battle-gen9randomdoublesbattle-61308,v1,random,v1Ab728c380p8000,1,12,ariados|cinccino|electrodehisui|feraligatr|froslass|kilowattrel,bellossom|klefki|magearnaoriginal|milotic|tyranitar|zoroarkhisui,2,4,3.128,6,0,0.0
battle-gen9randomdoublesbattle-61309,v1,random,v1Ab728c380p8000,1,9,diancie|flareon|glalie|hawlucha|mightyena|swalot,clawitzer|emboar|regigigas|sceptile|shiftry|suicune,1,5,4.117,6,0,0.0
battle-gen9randomdoublesbattle-61310,v1,random,v1Ab728c380p8000,1,10,bruxish|drifblim|frosmoth|plusle|primarina|tinkaton,camerupt|chienpao|landorustherian|rotomfan|smeargle|spiritomb,1,5,4.142,6,0,0.0
battle-gen9randomdoublesbattle-61311,v1,random,v1Ab728c380p8000,1,21,clefairy|comfey|goodrahisui|jirachi|samurotthisui|sceptile,glastrier|infernape|lapras|sneasler|suicune|tinglu,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61312,v1,random,v1Ab728c380p8000,1,9,cinderace|conkeldurr|delibird|forretress|raikou|sandaconda,cetitan|copperajah|mausholdfour|moltres|reshiram|sinistchamasterpiece,3,3,2.288,6,0,0.0
