battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-10308,v1,max_power,v1Abba23e73p8002,1,21,chienpao|grafaiai|hooh|lanturn|mamoswine|sandslash,ariados|ironvaliant|latias|moltres|sandaconda|toxapex,5,1,1.0,6,0,0.0
battle-gen9randombattle-10309,v1,max_power,Oppbba23e73p8002,0,20,lapras|mesprit|miniorviolet|pawmot|vigoroth|whimsicott,arceusgrass|necrozmaduskmane|passimian|pincurchin|plusle|serperior,6,0,0.0,5,1,1.0
battle-gen9randombattle-10310,v1,max_power,v1Abba23e73p8002,1,19,baxcalibur|fluttermane|frosmoth|mausholdfour|metagross|zangoose,bronzong|ditto|dunsparce|eiscue|sunflora|sylveon,5,1,0.892,6,0,0.0
battle-gen9randombattle-10311,v1,max_power,v1Abba23e73p8002,1,24,bellossom|carbink|cyclizar|palafin|solgaleo|zarude,hitmonchan|ironjugulis|magmortar|mightyena|ogerponwellspring|vigoroth,5,1,0.345,6,0,0.0
battle-gen9randombattle-10312,v1,max_power,Oppbba23e73p8002,0,20,camerupt|goodra|gurdurr|oricoriosensu|vespiquen|volbeat,golemalola|inteleon|mabosstiff|moltresgalar|regirock|skeledirge,6,0,0.0,5,1,0.54
battle-gen9randombattle-10313,v1,max_power,v1Abba23e73p8002,1,22,chimecho|entei|granbull|hitmontop|mamoswine|sableye,bisharp|dedenne|gothitelle|haxorus|oinkolognef|ursaluna,5,1,0.119,6,0,0.0
battle-gen9randombattle-10314,v1,max_power,v1Abba23e73p8002,1,21,cyclizar|darkrai|glimmora|kricketune|landorus|meowscarada,bellibolt|muk|sinistchamasterpiece|torterra|vivillonpolar|wyrdeer,5,1,1.0,6,0,0.0
battle-gen9randombattle-10315,v1,max_power,v1Abba23e73p8002,1,17,bruxish|gengar|hitmonchan|mudsdale|rhyperior|taurospaldeablaze,breloom|corviknight|florgeswhite|polteageistantique|toxapex|whiscash,3,3,2.904,6,0,0.0
battle-gen9randombattle-10316,v1,max_power,v1Abba23e73p8002,1,12,banette|cyclizar|dondozo|klawf|landorustherian|moltres,cloyster|gyarados|latias|magnezone|victreebel|zarude,3,3,3.0,6,0,0.0
battle-gen9randombattle-10317,v1,max_power,v1Abba23e73p8002,1,17,cramorant|glaceon|greedent|hawlucha|mewtwo|quagsire,carbink|copperajah|dewgong|pelipper|spectrier|spiritomb,3,3,2.035,6,0,0.0
battle-gen9randombattle-10318,v1,max_power,v1Abba23e73p8002,1,26,komala|seviper|spiritomb|tyranitar|volcarona|walkingwake,blastoise|dewgong|ditto|heracross|latios|weezinggalar,4,2,1.516,6,0,0.0
battle-gen9randombattle-10319,v1,max_power,Oppbba23e73p8002,0,13,breloom|miniorviolet|muk|stonjourner|umbreon|yanmega,dunsparce|golurk|mienshao|veluza,6,0,0.0,3,1,0.47
battle-gen9randombattle-10320,v1,max_power,Oppbba23e73p8002,0,22,houndstone|rhyperior|ribombee|sableye|solgaleo|talonflame,diancie|entei|gogoat|infernape|lunala|mewtwo,6,0,0.0,5,1,0.22
battle-gen9randombattle-10321,v1,max_power,v1Abba23e73p8002,1,16,chandelure|crabominable|eiscuenoice|groudon|politoed|swalot,amoonguss|haxorus|kyogre|rayquaza|taurospaldeablaze|zamazentacrowned,2,4,3.396,6,0,0.0
battle-gen9randombattle-10322,v1,max_power,v1Abba23e73p8002,1,22,cobalion|deoxysspeed|flygon|glimmora|houndoom|slitherwing,flygon|gyarados|klawf|passimian|sneasler|toucannon,4,2,1.625,6,0,0.0
battle-gen9randombattle-10323,v1,max_power,v1Abba23e73p8002,1,23,crabominable|delphox|dialga|lokix|ninetales|ursaring,altaria|hatterene|houndstone|koraidon|primarina|wyrdeer,4,2,1.841,6,0,0.0
battle-gen9randombattle-10324,v1,max_power,Oppbba23e73p8002,0,18,charizard|clawitzer|landorus|minun|sawsbuckautumn|typhlosion,dachsbun|hydrapple|krookodile|scovillain|spectrier|taurospaldeaaqua,6,0,0.0,5,1,0.45
battle-gen9randombattle-10325,v1,max_power,v1Abba23e73p8002,1,17,florgesorange|hippowdon|pincurchin|torterra|volcanion|zapdosgalar,bombirdier|camerupt|granbull|heatran|meowscarada|vaporeon,5,1,0.734,6,0,0.0
battle-gen9randombattle-10326,v1,max_power,v1Abba23e73p8002,1,13,blastoise|emboar|gumshoos|oricoriopompom|reshiram|ribombee,baxcalibur|cetitan|cinccino|cramorant|plusle|quagsire,3,3,2.827,6,0,0.0
battle-gen9randombattle-10327,v1,max_power,Oppbba23e73p8002,0,14,araquanid|electrode|frosmoth|magmortar|uxie|zoroark,dragonite|mimikyu|palossand|sneasler|vileplume,6,0,0.0,4,1,1.0
